"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GTDC1",0,0.758921597910188,0.952,0.736,0
"GTF2A1",0,0.277097445218131,0.586,0.392,0
"GTF2E2",0,0.273055364291095,0.619,0.41,0
"GTF2F2",0,0.476136741977801,0.688,0.421,0
"GTF2H1",0,0.254379519854569,0.64,0.432,0
"GTF2I",0,0.394336570174572,0.87,0.647,0
"GTF3C1",0,0.34698958118265,0.701,0.481,0
"GUCY1A1",0,0.751867645952061,0.741,0.409,0
"GUCY1B1",0,0.453834848029745,0.779,0.465,0
"GUSBP1",0,0.448673018202599,0.848,0.469,0
"GVQW3",0,0.315325487975984,0.568,0.343,0
"GYG2P1",0,0.794932336877235,0.815,0.453,0
"HACD3",0,0.329337129677094,0.788,0.545,0
"HACE1",0,0.34037652080707,0.848,0.576,0
"HACL1",0,0.281807852394126,0.722,0.493,0
"HADHB",0,0.262083371478907,0.543,0.35,0
"HARS1",0,0.280661134004874,0.615,0.385,0
"HBS1L",0,0.339467429032123,0.775,0.52,0
"HCG17",0,0.338465930184644,0.767,0.487,0
"HCN1",0,0.574505506049473,0.972,0.787,0
"HDAC2-AS2",0,0.402029308983719,0.49,0.291,0
"HDAC4",0,0.411130669088984,0.827,0.62,0
"HDAC7",0,0.321592476196468,0.492,0.305,0
"HDAC8",0,0.496858330978106,0.933,0.675,0
"HDGFL3",0,0.448618516586309,0.81,0.492,0
"HDLBP",0,0.261926038670922,0.694,0.493,0
"HDX",0,0.366184163537576,0.631,0.425,0
"HEATR5A",0,0.311417175307882,0.506,0.3,0
"HEATR5B",0,0.362025583411937,0.779,0.543,0
"HECTD2",0,0.335084207002466,0.878,0.641,0
"HECTD4",0,0.470520323463294,0.952,0.772,0
"HECW1",0,0.553502436704642,0.964,0.811,0
"HECW2",0,0.365760366917334,0.961,0.748,0
"HELZ",0,0.428784337399417,0.854,0.604,0
"HERC1",0,0.495943228624109,0.979,0.802,0
"HERC2",0,0.389168118017839,0.864,0.556,0
"HERC2P9",0,0.291845605916607,0.576,0.337,0
"HERC3",0,0.267728748867941,0.724,0.477,0
"HERC4",0,0.556056903597956,0.953,0.699,0
"HEXA",0,0.302226564386754,0.552,0.336,0
"HIBADH",0,0.334439305550107,0.677,0.451,0
"HIBCH",0,0.36263643046863,0.863,0.62,0
"HIPK3",0,0.30488700328932,0.685,0.46,0
"HIVEP2",0,0.373302459040295,0.937,0.739,0
"HIVEP3",0,0.591024911454832,0.971,0.827,0
"HK1",0,0.345975264317497,0.763,0.551,0
"HLA-DMA",0,0.258699121650789,0.297,0.133,0
"HLA-DPB2",0,0.259342621546084,0.284,0.131,0
"HLCS",0,0.421575882120906,0.86,0.631,0
"HM13",0,0.359858291674264,0.701,0.492,0
"HMBOX1",0,0.378201907120687,0.843,0.581,0
"HMG20A",0,0.365412925497318,0.753,0.509,0
"HMGB1",0,0.556698679309145,0.937,0.697,0
"HMGCLL1",0,0.550145277295888,0.829,0.545,0
"HMGCR",0,0.345179970630574,0.777,0.543,0
"HMGCS1",0,0.349663194622062,0.676,0.477,0
"HNRNPC",0,0.385012764188903,0.86,0.598,0
"HNRNPH1",0,0.278160587587375,0.789,0.502,0
"HNRNPLL",0,0.398553470003613,0.788,0.538,0
"HNRNPU",0,0.405804918190177,0.908,0.623,0
"HOMER1",0,0.258743877529917,0.938,0.72,0
"HOOK3",0,0.408220012812566,0.871,0.626,0
"HP1BP3",0,0.345755990253651,0.884,0.631,0
"HPRT1",0,0.467606543859,0.838,0.564,0
"HPYR1",0,0.305255484031542,0.33,0.166,0
"HS2ST1",0,0.500595264649556,0.898,0.613,0
"HSD17B12",0,0.540088014501481,0.817,0.516,0
"HSPA12A",0,0.591746229442472,0.969,0.734,0
"HTR7",0,0.458563221557328,0.288,0.102,0
"HTT",0,0.44551413753559,0.894,0.659,0
"HULC",0,0.504481731998589,0.554,0.312,0
"HUWE1",0,0.458084309678152,0.863,0.627,0
"HYDIN2",0,0.436615057891709,0.787,0.493,0
"IARS1",0,0.43296475257403,0.762,0.445,0
"IBTK",0,0.315332046025076,0.842,0.525,0
"ICA1",0,0.44455229454081,0.915,0.645,0
"ICA1L",0,0.317593392460603,0.948,0.716,0
"ICE1",0,0.443725792379143,0.826,0.579,0
"ICE2",0,0.321469483393614,0.655,0.42,0
"IDE",0,0.331788088557628,0.679,0.44,0
"IDS",0,0.476467091346526,0.93,0.686,0
"IFNAR2",0,0.458339816922694,0.582,0.346,0
"IFT172",0,0.377079950398902,0.76,0.52,0
"IFT43",0,0.446703908329966,0.759,0.45,0
"IFT52",0,0.266592807755659,0.512,0.326,0
"IFT74",0,0.321913338168972,0.558,0.348,0
"IFT80",0,0.520865009441614,0.743,0.41,0
"IFT88",0,0.279126605359845,0.651,0.442,0
"IGF1R",0,0.296155911491618,0.921,0.707,0
"IGF2R",0,0.372316626882939,0.651,0.46,0
"IGSF11",0,0.40484262253491,0.887,0.627,0
"IKZF2",0,0.302294302454897,0.367,0.187,0
"IL17RA",0,0.461182955857968,0.346,0.161,0
"IL1RAPL1",0,0.274889438243785,0.996,0.907,0
"IL1RAPL2",0,1.2443950357988,0.494,0.327,0
"ILKAP",0,0.250660421908165,0.682,0.469,0
"ILRUN",0,0.361288243171713,0.599,0.347,0
"IMMP1L",0,0.315229508817247,0.665,0.432,0
"IMMP2L",0,0.456745642537401,0.975,0.762,0
"ING5",0,0.27864846005689,0.576,0.37,0
"INHBA-AS1",0,0.801090657247349,0.733,0.34,0
"INHCAP",0,0.514967877113905,0.562,0.283,0
"INO80",0,0.332879228446678,0.801,0.56,0
"INPP1",0,0.25051367128195,0.585,0.377,0
"INPP4A",0,0.450695767277551,0.924,0.691,0
"INPP4B",0,0.407313765208309,0.9,0.701,0
"INPP5B",0,0.350687501694118,0.69,0.467,0
"INSR",0,0.372213848096179,0.822,0.586,0
"INTS10",0,0.340822906190485,0.809,0.567,0
"INTS3",0,0.279751551276576,0.634,0.406,0
"INTS6",0,0.295440719952426,0.792,0.548,0
"INTS6L",0,0.644631260291627,0.646,0.371,0
"INTS8",0,0.287513037338919,0.68,0.442,0
"INTU",0,0.417898511794062,0.86,0.588,0
"INVS",0,0.448486762833538,0.896,0.621,0
"IP6K1",0,0.345649757661064,0.728,0.506,0
"IPO11",0,0.342992594883514,0.709,0.466,0
"IPO8",0,0.286938342278786,0.607,0.393,0
"IPO9",0,0.374181858899989,0.777,0.549,0
"IQCA1",0,0.542609418214305,0.687,0.508,0
"IQCB1",0,0.301269333084104,0.799,0.549,0
"IQCJ",0,0.519519787948182,0.897,0.472,0
"IQCJ-SCHIP1",0,-0.842752072032983,0.019,0.375,0
"IQGAP1",0,0.270979396699142,0.705,0.501,0
"IQSEC1",0,0.608254582511152,0.917,0.673,0
"IQSEC2",0,0.413798772205296,0.812,0.583,0
"IQSEC3",0,0.481854669015799,0.729,0.473,0
"IRAG2",0,0.848911649084342,0.713,0.363,0
"IRAK1BP1",0,0.477213336534375,0.876,0.611,0
"IREB2",0,0.290907553371041,0.726,0.5,0
"IRF1-AS1",0,0.371197388936887,0.417,0.211,0
"ITCH",0,0.398693796798771,0.85,0.619,0
"ITFG1",0,0.616827242563595,0.972,0.772,0
"ITGA9",0,0.813155808419388,0.796,0.537,0
"ITGA9-AS1",0,0.317745988963742,0.708,0.408,0
"ITGB3BP",0,0.308665413422627,0.614,0.398,0
"ITIH4",0,0.301802004160742,0.421,0.242,0
"ITPK1",0,0.349478976355222,0.546,0.347,0
"ITPR1",0,0.28051651232398,0.809,0.592,0
"ITPRID2",0,0.486554384800508,0.645,0.366,0
"ITSN1",0,0.358579843117149,0.898,0.679,0
"ITSN2",0,0.277214789071679,0.842,0.626,0
"IWS1",0,0.369362609235941,0.65,0.414,0
"JAG1",0,0.357876268751988,0.49,0.274,0
"JAK1",0,0.503548250398104,0.949,0.639,0
"JAK2",0,0.682560481382677,0.849,0.558,0
"JAKMIP1",0,0.519350208640798,0.888,0.665,0
"JAKMIP2",0,0.587167747287415,0.96,0.739,0
"JAKMIP3",0,0.453685632894678,0.688,0.441,0
"JAM3",0,0.341557897848194,0.802,0.548,0
"JAZF1",0,0.490570167060044,0.98,0.784,0
"JMJD1C",0,0.394359302999553,0.992,0.875,0
"JPH3",0,0.386022683211593,0.7,0.511,0
"JPH4",0,0.394345464320601,0.876,0.665,0
"JPX",0,0.264918157501445,0.889,0.616,0
"KALRN",0,0.374418421973077,0.994,0.927,0
"KANSL1",0,0.522833634934146,0.973,0.613,0
"KANSL1L",0,0.272225771056272,0.772,0.555,0
"KANTR",0,0.608562797178231,0.854,0.511,0
"KAT6A",0,0.381955695958923,0.803,0.564,0
"KAT6B",0,0.546540643079317,0.918,0.57,0
"KAZN",0,1.18931728141509,0.998,0.898,0
"KAZN-AS1",0,0.310702607319313,0.429,0.243,0
"KCMF1",0,0.305816084128247,0.691,0.462,0
"KCNB1",0,0.384905962433247,0.919,0.682,0
"KCNC2",0,0.460932622986777,0.813,0.59,0
"KCNC4",0,0.382082060844468,0.575,0.328,0
"KCND2",0,1.10761204343248,0.951,0.829,0
"KCND3",0,0.711042604945982,0.922,0.678,0
"KCNH3",0,0.362596638232435,0.792,0.558,0
"KCNH7",0,0.80648612502632,0.918,0.812,0
"KCNIP2",0,0.427702718276964,0.64,0.363,0
"KCNIP4",0,0.683268600069546,0.998,0.679,0
"KCNJ3",0,0.586989784456472,0.966,0.735,0
"KCNJ6",0,0.522877458816314,0.915,0.719,0
"KCNK1",0,0.439015484412919,0.839,0.567,0
"KCNK2",0,1.13856689904381,0.521,0.206,0
"KCNMA1",0,0.660358200093718,0.998,0.876,0
"KCNMB4",0,0.44796600366742,0.814,0.582,0
"KCNN2",0,0.512633222735713,0.769,0.559,0
"KCNN3",0,0.529638244445377,0.823,0.6,0
"KCNQ1OT1",0,0.42155308920184,0.835,0.69,0
"KCNQ2",0,0.546980604074405,0.848,0.549,0
"KCNQ3",0,0.728018129058273,0.953,0.791,0
"KCNQ5",0,0.408237664916124,0.966,0.88,0
"KCNT2",0,0.414735008361987,0.861,0.691,0
"KCTD1",0,0.439365092551207,0.881,0.626,0
"KCTD16",0,0.35862121663282,0.963,0.872,0
"KCTD3",0,0.260703393836449,0.686,0.455,0
"KCTD4",0,0.463923976803639,0.454,0.209,0
"KCTD8",0,1.59797680200156,0.738,0.449,0
"KCTD9",0,0.312965012155021,0.378,0.179,0
"KDM1A",0,0.284116637067287,0.769,0.517,0
"KDM2A",0,0.500489487429128,0.871,0.619,0
"KDM3B",0,0.309133328844622,0.712,0.484,0
"KDM4B",0,0.4040312230889,0.725,0.528,0
"KDM4C",0,0.534420940158222,0.95,0.679,0
"KDM5A",0,0.460267045368632,0.862,0.592,0
"KDM6A",0,0.297725665191593,0.801,0.553,0
"KHDC4",0,0.297558954191897,0.547,0.34,0
"KHDRBS1",0,0.306102036998646,0.747,0.534,0
"KIAA0319",0,0.53304141146148,0.871,0.626,0
"KIAA0319L",0,0.449846229196905,0.87,0.604,0
"KIAA0408",0,0.426523838447504,0.62,0.338,0
"KIAA0586",0,0.329726460355254,0.737,0.497,0
"KIAA0825",0,0.612839576622791,0.953,0.729,0
"KIAA0895",0,0.256761845913319,0.541,0.345,0
"KIAA0930",0,0.598365272490698,0.916,0.631,0
"KIAA1109",0,0.361203260607913,0.949,0.747,0
"KIAA1328",0,0.634170347150675,0.925,0.673,0
"KIAA1549",0,0.626477980503454,0.849,0.608,0
"KIAA1841",0,0.453694276033307,0.864,0.608,0
"KIAA1958",0,1.00874404069644,0.687,0.288,0
"KIAA2026",0,0.453740707919379,0.88,0.609,0
"KIDINS220",0,0.409332661909026,0.905,0.691,0
"KIF16B",0,0.504217701141501,0.808,0.548,0
"KIF1B",0,0.516763594228666,0.981,0.828,0
"KIF21A",0,0.331067806489348,0.939,0.723,0
"KIF3A",0,0.276423658210109,0.93,0.709,0
"KIF3C",0,0.280076249404671,0.753,0.569,0
"KIF5A",0,0.360057747074213,0.786,0.578,0
"KIF5C",0,0.433511153699787,0.96,0.611,0
"KIF9-AS1",0,0.504126542238239,0.863,0.535,0
"KIFAP3",0,0.448441460826531,0.935,0.712,0
"KIFC2",0,0.32649669458026,0.788,0.551,0
"KIRREL1",0,0.316506472575291,0.178,0.039,0
"KIRREL3",0,0.535408915358286,0.955,0.846,0
"KITLG",0,0.424523425580627,0.572,0.389,0
"KIZ",0,0.320125140814896,0.699,0.467,0
"KLC1",0,0.373817800521096,0.886,0.624,0
"KLHDC10",0,0.46060522586285,0.874,0.628,0
"KLHDC8A",0,0.361019732428011,0.355,0.149,0
"KLHL13",0,0.604518220732459,0.461,0.216,0
"KLHL2",0,0.445161044193563,0.841,0.589,0
"KLHL20",0,0.301615086261579,0.502,0.319,0
"KLHL22",0,0.493199029917926,0.724,0.497,0
"KLHL23",0,0.353331742500749,0.822,0.576,0
"KLHL24",0,0.380869228645349,0.826,0.574,0
"KLHL3",0,0.357447083603614,0.886,0.606,0
"KLHL4",0,0.601248829812634,0.577,0.359,0
"KLHL5",0,0.885763358942576,0.818,0.475,0
"KLHL7",0,0.361682078135895,0.796,0.543,0
"KLK7",0,0.340998962511012,0.254,0.075,0
"KLRD1",0,0.549429333991688,0.512,0.286,0
"KMT2A",0,0.482457117574341,0.945,0.724,0
"KMT2C",0,0.425612134181265,0.954,0.754,0
"KMT2E",0,0.369226738341484,0.934,0.715,0
"KMT5B",0,0.420370371648295,0.779,0.55,0
"KNDC1",0,0.492203580208581,0.794,0.573,0
"KPNA1",0,0.275999212789548,0.859,0.609,0
"KPNA3",0,0.324387003632017,0.826,0.606,0
"KPNA4",0,0.333500086766533,0.679,0.46,0
"KSR2",0,0.595571117123273,0.98,0.788,0
"KTN1",0,0.309621092864401,0.915,0.65,0
"KTN1-AS1",0,0.403406827308198,0.474,0.27,0
"KYAT1",0,0.420281992914837,0.62,0.357,0
"L2HGDH",0,0.315391962269724,0.718,0.488,0
"L3MBTL4",0,0.686267843289647,0.587,0.449,0
"LAMA3",0,0.59394098059293,0.288,0.132,0
"LAMB1",0,0.41308330691775,0.767,0.531,0
"LAMTOR5-AS1",0,0.412434578277068,0.575,0.31,0
"LANCL1",0,0.343843433423976,0.757,0.51,0
"LANCL2",0,0.447719866832503,0.811,0.575,0
"LARGE1",0,0.578073064556882,0.969,0.595,0
"LARP1",0,0.451217917821425,0.853,0.642,0
"LARP1B",0,0.421196344167516,0.919,0.685,0
"LARP4",0,0.375459480428284,0.677,0.449,0
"LARP4B",0,0.396311800758675,0.848,0.603,0
"LARS1",0,0.446998330498452,0.754,0.433,0
"LARS2",0,0.308617798331758,0.664,0.447,0
"LATS1",0,0.339476578141468,0.746,0.506,0
"LCLAT1",0,0.285836435423229,0.731,0.494,0
"LCMT1",0,0.45651309318213,0.696,0.441,0
"LCOR",0,0.520907196919277,0.928,0.659,0
"LCORL",0,0.446517035054099,0.762,0.57,0
"LDAH",0,0.466487222559744,0.727,0.467,0
"LDB2",0,0.934673698321372,0.89,0.741,0
"LDLR",0,0.326408435076605,0.383,0.207,0
"LDLRAD3",0,0.425210860360411,0.422,0.242,0
"LEMD3",0,0.327428580405828,0.699,0.454,0
"LENG8",0,0.391691984519186,0.8,0.508,0
"LEPR",0,0.411548672718103,0.579,0.351,0
"LGI1",0,0.48776231057585,0.661,0.377,0
"LGR5",0,0.479344858244893,0.154,0.035,0
"LHFPL2",0,0.413942163164337,0.393,0.218,0
"LHFPL3",0,0.91323137555136,0.443,0.248,0
"LHFPL4",0,0.365529463060618,0.781,0.573,0
"LIMCH1",0,0.495222992075149,0.993,0.858,0
"LIN7A",0,0.646555078023267,0.833,0.581,0
"LINC00159",0,0.541699282432564,0.577,0.33,0
"LINC00205",0,0.28835673857204,0.496,0.305,0
"LINC00271",0,0.418371917525797,0.51,0.307,0
"LINC00276",0,0.509484866567313,0.631,0.383,0
"LINC00342",0,0.471924710089167,0.754,0.417,0
"LINC00461",0,0.363199899150329,0.953,0.721,0
"LINC00476",0,0.411518333932018,0.693,0.441,0
"LINC00506",0,0.597605949263391,0.609,0.33,0
"LINC00535",0,0.360238734329489,0.613,0.386,0
"LINC00551",0,0.474109986093371,0.5,0.255,0
"LINC00571",0,0.494193246703309,0.481,0.268,0
"LINC00598",0,0.611357709346306,0.384,0.141,0
"LINC00630",0,0.494131836744145,0.67,0.377,0
"LINC00632",0,0.508326638919375,0.995,0.804,0
"LINC00662",0,0.52114043132081,0.716,0.433,0
"LINC00869",0,0.267804630793787,0.312,0.151,0
"LINC00882",0,0.678139979414903,0.972,0.593,0
"LINC00884",0,0.447498722320563,0.588,0.328,0
"LINC00894",0,0.564488660390896,0.774,0.463,0
"LINC00923",0,0.574492585673935,0.63,0.428,0
"LINC00964",0,0.279579629836714,0.247,0.1,0
"LINC00970",0,0.299975060136504,0.557,0.35,0
"LINC01004",0,0.584042172157315,0.786,0.456,0
"LINC01006",0,0.469954259345362,0.593,0.332,0
"LINC01118",0,0.630776671482569,0.511,0.238,0
"LINC01138",0,0.42817467736071,0.523,0.316,0
"LINC01184",0,0.497874247360017,0.894,0.544,0
"LINC01197",0,0.321658291047069,0.746,0.478,0
"LINC01266",0,0.670455419033475,0.29,0.14,0
"LINC01278",0,0.713522751151879,0.949,0.511,0
"LINC01284",0,0.373087335919045,0.47,0.271,0
"LINC01320",0,0.55306364269439,0.263,0.106,0
"LINC01322",0,1.32802776855151,0.906,0.527,0
"LINC01331",0,1.34908915301592,0.624,0.33,0
"LINC01374",0,0.43617705255797,0.245,0.103,0
"LINC01376",0,0.520794316915571,0.576,0.314,0
"LINC01414",0,0.500417768223488,0.643,0.401,0
"LINC01473",0,0.764126527480843,0.895,0.482,0
"LINC01500",0,0.673373835144532,0.382,0.179,0
"LINC01551",0,0.380416489499948,0.699,0.436,0
"LINC01572",0,0.274959842596142,0.443,0.235,0
"LINC01588",0,0.333336075811445,0.429,0.245,0
"LINC01622",0,0.702329567439122,0.453,0.173,0
"LINC01748",0,0.588683370264119,0.374,0.161,0
"LINC01771",0,0.289460148000686,0.31,0.145,0
"LINC01776",0,0.452992837783585,0.573,0.323,0
"LINC01821",0,2.01236495292222,0.417,0.089,0
"LINC01881",0,0.297680540617312,0.462,0.253,0
"LINC01885",0,0.561717882535475,0.56,0.322,0
"LINC01903",0,0.280403074425259,0.133,0.032,0
"LINC01951",0,0.285589514222024,0.179,0.059,0
"LINC02018",0,0.268150102430882,0.626,0.381,0
"LINC02062",0,0.473691890086698,0.705,0.414,0
"LINC02175",0,0.572650474335198,0.621,0.313,0
"LINC02197",0,0.388511969843385,0.218,0.084,0
"LINC02210",0,0.425827434631591,0.629,0.357,0
"LINC02223",0,0.443738001026077,0.601,0.357,0
"LINC02237",0,0.554541448230499,0.283,0.112,0
"LINC02245",0,0.48505353896401,0.773,0.426,0
"LINC02246",0,0.403778428802516,0.406,0.212,0
"LINC02346",0,0.608331190085279,0.523,0.281,0
"LINC02389",0,0.641139077769405,0.778,0.47,0
"LINC02398",0,0.407709660397338,0.635,0.409,0
"LINC02595",0,0.283900068804413,0.459,0.263,0
"LINC02609",0,0.713281564719694,0.62,0.295,0
"LINC02615",0,0.382842731967285,0.406,0.222,0
"LINC02641",0,0.553687351791707,0.47,0.251,0
"LINC02646",0,0.407372319523678,0.394,0.207,0
"LINC02653",0,0.822006389193102,0.311,0.095,0
"LINC02691",0,0.573909905493328,0.26,0.08,0
"LINC02693",0,0.632390071988818,0.771,0.422,0
"LINC02755",0,0.852713778095123,0.694,0.331,0
"LINC02798",0,0.565583410645606,0.6,0.358,0
"LINC02803",0,0.348363788794101,0.464,0.257,0
"LINS1",0,0.292381834964774,0.505,0.317,0
"LIPA",0,0.736723526873143,0.822,0.552,0
"LIPE-AS1",0,0.645076873760901,0.764,0.451,0
"LIX1-AS1",0,0.372120053305499,0.498,0.296,0
"LMBRD1",0,0.413144221065776,0.907,0.634,0
"LMCD1-AS1",0,0.627673616283245,0.586,0.32,0
"LMF1",0,0.391603755702888,0.683,0.461,0
"LMO3",0,0.835933336880814,0.931,0.628,0
"LMO7",0,0.335486206605809,0.923,0.647,0
"LMTK2",0,0.36467626872584,0.879,0.66,0
"LMTK3",0,0.383283678175965,0.729,0.51,0
"LNPK",0,0.369726440563844,0.719,0.436,0
"LONP2",0,0.465863418399174,0.913,0.655,0
"LONRF1",0,0.256149175074255,0.626,0.412,0
"LONRF2",0,0.744233013048242,0.939,0.689,0
"LPIN1",0,0.377858061378801,0.778,0.536,0
"LRATD1",0,0.408730089057819,0.54,0.304,0
"LRBA",0,0.448444873533459,0.95,0.722,0
"LRCH2",0,0.489545102736484,0.704,0.433,0
"LRCH3",0,0.475890354524267,0.845,0.589,0
"LRFN2",0,0.508361385012642,0.839,0.634,0
"LRFN5",0,0.271379367939439,0.984,0.884,0
"LRGUK",0,0.452962462211576,0.61,0.402,0
"LRIG2",0,0.289099616396169,0.604,0.403,0
"LRP12",0,0.623378059293358,0.836,0.555,0
"LRP1B",0,0.635028817553726,0.993,0.935,0
"LRP6",0,0.410886468881251,0.758,0.464,0
"LRP8",0,0.388954996762838,0.552,0.369,0
"LRPPRC",0,0.338623693218676,0.833,0.579,0
"LRRC37A17P",0,0.465163627349099,0.578,0.321,0
"LRRC37A3",0,0.297082031538684,0.722,0.488,0
"LRRC37B",0,0.396392281245203,0.748,0.506,0
"LRRC39",0,0.466000986799585,0.415,0.225,0
"LRRC49",0,0.353646388618832,0.864,0.603,0
"LRRC4B",0,0.513128385488306,0.764,0.544,0
"LRRC4C",0,0.686787725613014,0.998,0.945,0
"LRRC6",0,0.466752858109321,0.82,0.532,0
"LRRC7",0,0.475728310177499,0.999,0.956,0
"LRRC8B",0,0.286577509363897,0.894,0.653,0
"LRRFIP1",0,0.27820868019358,0.94,0.752,0
"LRRFIP2",0,0.453413325570595,0.925,0.673,0
"LRRK1",0,0.463805192663696,0.776,0.552,0
"LRRN1",0,0.367388664448144,0.75,0.52,0
"LRRN2",0,0.646860102766424,0.788,0.54,0
"LRRTM3",0,0.640010129929303,0.932,0.711,0
"LRRTM4",0,0.637457805321266,0.988,0.96,0
"LRSAM1",0,0.385772635852987,0.658,0.457,0
"LSAMP",0,1.18266757969669,0.992,0.965,0
"LSM14A",0,0.48464900474749,0.828,0.513,0
"LSP1P5",0,0.347830093540726,0.517,0.281,0
"LSS",0,0.310350889640311,0.453,0.265,0
"LTBP4",0,0.369076804719447,0.576,0.394,0
"LUC7L",0,0.340695623578335,0.826,0.592,0
"LUC7L2",0,0.536026302749836,0.945,0.59,0
"LUZP1",0,0.363557372180375,0.779,0.546,0
"LUZP2",0,0.876732238607641,0.892,0.769,0
"LY6H",0,0.387096550046211,0.795,0.524,0
"LYPLAL1",0,0.387442191608629,0.767,0.497,0
"LYRM4",0,0.538207007991804,0.745,0.485,0
"LYST",0,0.649202044813727,0.937,0.686,0
"LZTS3",0,0.348027187771833,0.685,0.447,0
"M1AP",0,0.370168037677255,0.347,0.163,0
"MACF1",0,0.556458958861308,0.986,0.866,0
"MACIR",0,0.404057542985305,0.578,0.321,0
"MACO1",0,0.416020645397342,0.796,0.482,0
"MACROD2",0,0.79046031300431,0.998,0.937,0
"MACROH2A1",0,0.509743295317521,0.781,0.43,0
"MACROH2A2",0,0.294579192454164,0.424,0.244,0
"MADD",0,0.297729141475651,0.664,0.463,0
"MAGED1",0,0.385822909477803,0.837,0.593,0
"MAGI2",0,0.501096558171668,0.995,0.943,0
"MAGI2-AS3",0,0.315225401788661,0.567,0.324,0
"MAGI3",0,0.779973880325494,0.926,0.701,0
"MAMDC2",0,0.51674555609181,0.521,0.253,0
"MAML1",0,0.2904959902719,0.511,0.32,0
"MAML3",0,0.830617458241278,0.82,0.468,0
"MAMLD1",0,0.349839697757295,0.63,0.383,0
"MAN1A2",0,0.293133552551224,0.939,0.718,0
"MAN2C1",0,0.290909261008436,0.641,0.422,0
"MAP2",0,0.7146352040839,0.999,0.925,0
"MAP2K4",0,0.543290344078476,0.957,0.703,0
"MAP2K5",0,0.394309962014183,0.951,0.725,0
"MAP3K1",0,0.367464641287745,0.376,0.174,0
"MAP3K13",0,0.286693723837802,0.899,0.668,0
"MAP3K2",0,0.482028975867129,0.907,0.637,0
"MAP3K21",0,0.419830100848336,0.598,0.344,0
"MAP3K3",0,0.31085697096223,0.657,0.447,0
"MAP3K5",0,0.502434691009266,0.961,0.728,0
"MAP3K7",0,0.352424478580692,0.817,0.557,0
"MAP3K9",0,0.289695797432349,0.658,0.455,0
"MAP4",0,0.482615803038064,0.827,0.598,0
"MAP4K3",0,0.629508352902085,0.948,0.704,0
"MAP4K3-DT",0,0.783155963934624,0.911,0.526,0
"MAP4K4",0,0.312670990616399,0.913,0.714,0
"MAP4K5",0,0.408814415165415,0.917,0.664,0
"MAP6",0,0.454108774316115,0.853,0.619,0
"MAP7",0,0.342488655295399,0.979,0.788,0
"MAP7D2",0,0.310788192119148,0.76,0.549,0
"MAPK1",0,0.267227878025492,0.928,0.729,0
"MAPK10",0,0.281790032280531,0.996,0.874,0
"MAPK14",0,0.375602932243597,0.86,0.609,0
"MAPK8",0,0.428424543557261,0.954,0.735,0
"MAPK8IP3",0,0.491431460483654,0.851,0.633,0
"MAPKAP1",0,0.400733241532671,0.851,0.597,0
"MAPKBP1",0,0.510804143516556,0.826,0.574,0
"MAPRE2",0,0.622084714690394,0.949,0.724,0
"MAPRE3",0,0.41791631359309,0.752,0.516,0
"MAPT",0,0.601144096096537,0.967,0.627,0
"MARCHF1",0,0.716195666517029,0.867,0.519,0
"MARCHF4",0,0.415945188157917,0.721,0.431,0
"MARCHF5",0,0.287556077490674,0.481,0.281,0
"MARCHF6",0,0.343983112763978,0.87,0.514,0
"MARCHF7",0,0.507366384672239,0.79,0.447,0
"MARCHF8",0,0.396949980884952,0.508,0.289,0
"MARF1",0,0.290053700785551,0.494,0.297,0
"MARK1",0,0.564006588046332,0.929,0.702,0
"MARK2",0,0.323793735000694,0.731,0.527,0
"MARK3",0,0.442899651353498,0.924,0.702,0
"MARK4",0,0.380407154403894,0.692,0.516,0
"MARS1",0,0.312591740582428,0.514,0.318,0
"MAST1",0,0.356039471638084,0.828,0.619,0
"MAST2",0,0.316148843013405,0.672,0.473,0
"MAST3",0,0.361434300732239,0.777,0.559,0
"MATN2",0,0.661671890652424,0.55,0.34,0
"MAX",0,0.306878160882236,0.73,0.502,0
"MBD2",0,0.439977436421473,0.676,0.427,0
"MBD5",0,0.745133718973729,0.992,0.862,0
"MBNL1",0,0.554640150055055,0.955,0.703,0
"MBNL2",0,0.521575493306893,0.974,0.763,0
"MBOAT7",0,0.290668079339936,0.583,0.38,0
"MBTD1",0,0.310942408888473,0.73,0.493,0
"MBTPS1",0,0.330689226378118,0.755,0.522,0
"MCCC1",0,0.471560898608673,0.785,0.52,0
"MCF2L",0,0.299041467592892,0.763,0.563,0
"MCF2L2",0,0.505860690115219,0.946,0.701,0
"MCPH1",0,0.537434164213881,0.874,0.594,0
"MCPH1-AS1",0,0.356517861870104,0.63,0.381,0
"MCTP1",0,0.737591374047482,0.952,0.75,0
"MCU",0,0.373470926584884,0.808,0.572,0
"MDGA2",0,0.651465516994504,0.995,0.908,0
"MDM2",0,0.315079016417306,0.618,0.393,0
"MDM4",0,0.462088020673387,0.829,0.543,0
"MDN1",0,0.309962629292543,0.833,0.609,0
"ME1",0,0.523840218280162,0.9,0.605,0
"MEAK7",0,0.302100300865566,0.463,0.271,0
"MECP2",0,0.368213357134886,0.712,0.487,0
"MED13",0,0.399939023326889,0.872,0.635,0
"MED13L",0,0.379915446746161,0.96,0.76,0
"MED15",0,0.444477907705574,0.752,0.52,0
"MED27",0,0.585724232853893,0.888,0.615,0
"MED28",0,0.288343052702964,0.513,0.321,0
